nome,partido,uf,MPV 103/2003,MPV 104/2003,MPV 106/2003,MPV 107/2003,MPV 107/2003,MPV 107/2003,MPV 107/2003,MPV 107/2003,MPV 107/2003,MPV 107/2003,MPV 114/2003,MPV 116/2003,MPV 116/2003,MPV 117/2003,MPV 117/2003,MPV 118/2003,MPV 120/2003,MPV 120/2003,MPV 121/2003,MPV 121/2003,MPV 121/2003,MPV 121/2003,MPV 122/2003,MPV 124/2003,MPV 125/2003,MPV 125/2003,MPV 125/2003,MPV 125/2003,MPV 126/2003,MPV 126/2003,MPV 126/2003,MPV 129/2003,MPV 130/2003,MPV 130/2003,MPV 131/2003,MPV 132/2003,MPV 132/2003,MPV 133/2003,MPV 135/2003,MPV 135/2003,MPV 135/2003,MPV 135/2003,MPV 79/2002,MPV 79/2002,MPV 80/2002,MPV 82/2002,MPV 82/2002,MPV 86/2002,MPV 94/2002,MSC 199/2003,MSC 48/2002,PEC 254/2000,PEC 254/2000,PEC 306/2000,PEC 306/2000,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 40/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 41/2003,PEC 53/1999,PEC 53/1999,PEC 53/1999,PEC 544/2002,PEC 575/1998,PL 1083/2003,PL 1084/2003,PL 1084/2003,PL 1503/2003,PL 1555/2003,PL 1840/2003,PL 1840/2003,PL 1840/2003,PL 1840/2003,PL 1936/2003,PL 2681/1996,PL 3464/2000,PL 3731/1997,PL 4285/2001,PL 4376/1993,PL 4572/1998,PL 4572/1998,PL 475/2003,PL 5073/2001,PL 58/2003,PL 7136/2002,PLP 224/2001,PLP 41/2003,PLP 52/1999,PLP 58/2003,PLP 58/2003,PLP 72/2003,PLP 72/2003,PLP 72/2003,PLP 72/2003,PLP 72/2003,PLP 72/2003,PLP 72/2003,PLP 72/2003,PLP 73/2003
Eliseu Moura,PP,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,-1,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,0,1,0,-1,-1,1,0,1,0,1,0,0,0,1,1,1,-1,0,1,-1,0,0,-1,0,0,0,-1,-1,1,1,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,-1,-1,-1,0,-1,-1,1,1,0,0
Antonio Joaquim,PP,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,-1,-1,0,-1,0,-1,-1,1,-1,-1,0,0,0,0,-1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,-1,1,1,1,-1,0,1,1,1,0,-1,1,1,1,1,-1,-1,0,-1,0,-1,1,-1,1,-1,0,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,1,0,0,0,1,1,0,-1,-1,0,0,0,0,1,1,-1,0,0,1,0,1,-1,-1,1,0,0,0,1,1,1,1,-1,0,0,0,-1,-1,1,1,1,0
Ibrahim Abi-Ackel,PP,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,0,-1,-1,0,-1,1,0,-1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,0,-1,1,1,1,-1,0,1,1,0,0,0,1,1,1,1,-1,0,1,-1,1,0,1,0,1,-1,0,-1,1,0,1,1,1,-1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,-1,0,0,1,0,1,-1,-1,0,0,1,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1,1,0
Romel Anizio,PP,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,0,-1,1,1,1,1,-1,0,0,-1,1,-1,1,0,1,-1,-1,-1,1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,1,1,1,1,-1,-1,1,1,0,1,0,1,0,0,0,-1,0,0,-1,-1,1,1,1,1
Márcio Reinaldo Moreira,PP,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,-1,-1,-1,0,-1,1,-1,-1,1,-1,0,-1,0,-1,0,-1,-1,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,1,0,0,-1,1,1,1,1,-1,0,1,-1,-1,-1,0,0,1,-1,-1,-1,1,-1,1,0,1,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,0,0,0,0,0,-1,0,-1,1,0,1,1,1,1,0,0,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,1
Enivaldo Ribeiro,PP,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,-1,1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,1,0,1,0,1,1,-1,1,-1,1,1,1,0,0,1,-1,1,0,-1,1,1,1,1,-1,-1,0,-1,1,-1,0,0,1,-1,0,-1,1,0,1,1,1,-1,-1,1,1,0,1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,1,0,1,0,0,0,1,1,-1,0,-1,0,-1,1,-1,1,1,0,0,1,0,1,1,-1,-1,1,1,1,0,0,1,1,1,-1,0,0,-1,-1,-1,1,1,1,0
Severino Cavalcanti,PP,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,-1,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nelson Meurer,PP,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,-1,1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,1,-1,0,0,0,0,0,0,0,1,0,1,1,1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,0,-1,1,1,1,1,-1,-1,0,-1,1,-1,1,0,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,1,1,1,0,0,0,1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,-1,-1,-1,1,1,1,1
Francisco Dornelles,PP,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1,1,1,0,-1,1,1,1,1,-1,0,0,-1,1,1,1,0,1,0,-1,-1,1,-1,1,0,1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,0,0,0,0,0,0,-1,-1,0,0,1,0,1,0,1,0,1,0,1,0,-1,-1,0,1,0,1,0,-1,1,0,0,0,0,-1,0,-1,1,1,-1,1
Julio Lopes,PP,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,1,-1,-1,0,-1,-1,1,-1,1,0,-1,1,1,1,1,-1,-1,0,0,1,-1,1,0,1,-1,-1,-1,1,-1,1,0,1,-1,-1,1,1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1,0,-1,1,1,1,0,0,0,0,1,-1,-1,0,0,0,1,-1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,-1,-1,0,-1,0,-1,0,1,0,0
Simão Sessim,PP,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,-1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,1,0,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,-1,1,-1,1,0,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,0,1,-1,-1,1,1,1,0,0,0,1,0,-1,0,1,1,-1,1,0,0,0,-1,0,0,1,1,1,-1,-1,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,-1,1,1,1,1
Eduardo Paes,PSDB,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,1,0,0,1,1,1,-1,0,1,-1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,1,-1,0,-1,-1,0,1,-1,1,-1,1,0,1,1,1,-1,-1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,1,1,1,-1,0,0,-1,1,-1,0,0,0,-1,1,0,0,0,1,0,-1,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,-1,0
Suely Campos,PP,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-1,1,-1,-1,0,-1,-1,1,-1,1,0,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,0,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,-1,-1,0,-1,0,0,1,1,1,-1,-1,1,1,1,0,1,1,1,1,0,0,0,-1,-1,-1,1,0,1,0
Francisco Appio,PP,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-1,1,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,1,-1,1,-1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,-1,0,0,0,-1,1,1,-1,1,1,0,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,1,-1,0,1,1,-1,1
Francisco Turra,PP,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,-1,1,-1,-1,1,1,-1,1,-1,1,0,-1,1,1,1,1,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,1,0,0,0,-1,1,1,-1,1,0,1,-1,1,1,-1,-1,0,1,0,1,1,0,-1,1,1,0,1,1,1,1,0,0,-1,0,1,-1,0,1,1,-1,1
João Pizzolatti,PP,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,-1,1,-1,0,-1,1,0,-1,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,0,-1,1,1,1,1,-1,-1,0,-1,1,0,0,0,1,-1,0,-1,1,0,1,1,1,0,0,1,1,0,1,-1,-1,-1,0,-1,0,-1,-1,0,0,-1,0,1,1,1,0,0,0,0,1,-1,-1,-1,0,0,0,-1,1,1,0,0,0,1,1,0,-1,-1,0,1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,1
Leodegar Tiscoski,PP,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,-1,0,-1,-1,0,1,-1,1,-1,1,0,-1,0,1,-1,1,-1,-1,0,-1,-1,-1,1,0,-1,-1,-1,-1,1,0,1,0,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,1,0,0,0,-1,1,1,-1,-1,0,1,0,-1,1,0,0,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,-1,-1,-1,1,1,-1,1
Zonta,PP,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,-1,-1,-1,0,-1,1,1,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,-1,0,-1,1,1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,1,-1,-1,0,0,0,0,0,-1,-1,1,-1,-1,1,-1,1,0,0,0,-1,1,0,-1,1,1,1,0,-1,1,-1,0,0,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1
Cleonâncio Fonseca,PP,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,-1,1,-1,0,1,-1,-1,1,-1,1,0,-1,0,0,1,1,0,-1,0,1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,0,-1,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,0
Delfim Netto,PP,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,-1,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,-1,0,0,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,-1,1,0,0,0,1,0,1,0,-1,0,0,1,0,1,1,-1,0,0,0,0,0,0,-1,-1,1,1,0,1
Celso Russomanno,PP,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,0,0,-1,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,-1,-1,1,1,1,0,-1,1,1,1,1,-1,-1,0,-1,1,-1,1,0,1,0,0,-1,1,-1,1,0,1,-1,-1,1,1,0,1,-1,0,-1,-1,-1,-1,0,0,-1,1,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,1,0,1,-1,0,0,0,0,0,1,0,1,-1,-1,0,0,1,1,0,1,0,1,-1,0,0,-1,0,0,1,0,1,1
Vadão Gomes,PP,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,-1,1,0,1,0,0,0,0,0,1,0,1,0,1,-1,0,0,1,-1,0,0,0,-1,-1,1,1,-1,1,0,0,0,-1,0,0,-1,-1,0,1,-1,0,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,0,-1,-1,0,0,1,0,1,0,1,1,-1,0,0,0,0,0,0,0,0,0
Francisco Garcia,PP,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,-1,1,1,1,-1,-1,1,1,1,0,-1,1,1,1,1,-1,0,1,-1,1,-1,1,0,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,1,1,1,0,0,0,-1,1,-1,0,-1,0,0,1,0,1,-1,-1,0,0,1,1,0,0,-1,0,1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,1
Mário Negromonte,PP,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,-1,0,-1,1,0,-1,1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,-1,1,1,1,-1,-1,1,1,1,0,-1,1,0,1,1,-1,-1,0,0,1,0,1,0,1,0,0,-1,1,-1,1,1,1,0,-1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,0,1,1,1,0,0,0,-1,1,-1,0,-1,1,-1,1,-1,1,0,-1,0,0,1,1,1,-1,-1,1,0,1,1,1,1,1,1,-1,-1,0,-1,-1,-1,0,1,0,0
José Linhares,PP,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,-1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,1,0,0,1,1,1,-1,1,-1,1,0,1,-1,-1,1,1,1,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,-1,1,-1,1,-1,0,0,1,1,0,0,-1,-1,0,0,1,1,1,1,1,1,1,0,0,-1,0,0,0,0,0,1
Roberto Balestra,PP,GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,-1,1,0,0,-1,1,0,-1,1,0,0,-1,-1,0,0,-1,0,0,0,-1,1,-1,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,1,-1,1,1,0,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-1,-1,-1,-1,1,0,0,-1,-1,1,1,1,1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,-1,0,-1,0,0,0,0,0,0
Herculano Anghinetti,PP,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,1,1,0,-1,1,1,0,1,0,0,1,0,0,-1,0,-1,-1,0,1,1,1,1
Osmânio Pereira,S.Part.,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1,0,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcondes Gadelha,PTB,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,1,1,1,-1,-1,1,1,1,0,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1,0,1,-1,0,-1,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,0,0,0,1,0,0,0,1,-1,1,-1,1,1,0,0,0,0,1,1,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Inaldo Leitão,S.Part.,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pedro Corrêa,PP,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,1,-1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,-1,1,1,0,-1,-1,1,1,1,0,-1,1,1,1,1,-1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1,1,0,1,-1,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,0,0,1,1,0,-1,-1,1,1,1,1,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0
Dilceu Sperafico,PP,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,-1,1,1,0,-1,-1,1,1,1,0,-1,1,1,1,0,-1,-1,0,-1,1,-1,1,0,1,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,1,1,1,0,0,0,0,1,0,-1,-1,0,0,1,-1,1,1,-1,0,1,1,0,1,-1,-1,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,1,1,1
Giacobo,PL,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,0,-1,0,-1,1,-1,-1,1,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,0,1,-1,0,-1,1,0,1,1,1,-1,-1,1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,0,0,0,-1,1,0,0,0,1,-1,1,0,1,1,-1,0,1,1,1,1,-1,-1,1,1,0,0,1,0,1,0,0,-1,0,-1,0,-1,1,1,-1,1
Eduardo Cunha,PP,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,1,-1,-1,0,1,1,1,-1,1,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0
Sá,PL,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,-1,0,-1,1,-1,-1,1,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,-1,1,1,1,-1,0,1,1,1,0,-1,0,0,1,1,-1,-1,0,0,1,-1,1,0,1,0,-1,-1,1,0,1,1,1,0,-1,1,1,1,1,-1,0,0,-1,-1,-1,-1,-1,0,1,0,-1,1,1,1,0,0,0,-1,1,0,0,0,1,-1,1,-1,0,1,0,0,1,0,1,1,-1,-1,0,1,0,0,1,0,1,0,0,0,0,-1,0,-1,1,1,-1,0
Luis Carlos Heinze,PP,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,-1,0,-1,0,1,1,-1,0,1,-1,1,0,1,0,-1,0,-1,-1,1,-1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,-1,0,-1,-1,0,1,1,1,-1,1,0,0,1,1,-1,1,1,0,0,0,-1,0,-1,0,-1,-1,0,1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,0,1,1,1,0,1,0,1,1,1,-1,-1,-1,0,0,0,-1,1,0,0,1,1,0,-1,1,0,0,0,0,1,1,-1,0,0,0,0,1,0,0,1,1,1,1,-1,-1,-1,1,0,0,0,0,0,1
