nome,partido,uf,MPV 385/2007,MPV 385/2007,MPV 385/2007,MPV 385/2007,MPV 385/2007,MPV 385/2007,MPV 397/2007,MPV 398/2007,MPV 398/2007,MPV 398/2007,MPV 398/2007,MPV 398/2007,MPV 398/2007,MPV 398/2007,MPV 399/2007,MPV 400/2007,MPV 402/2007,MPV 402/2007,MPV 402/2007,MPV 402/2007,MPV 404/2007,MPV 404/2007,MPV 404/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 406/2007,MPV 408/2007,MPV 409/2007,MPV 409/2007,MPV 410/2007,MPV 411/2007,MPV 413/2008,MPV 413/2008,MPV 413/2008,MPV 414/2008,MPV 415/2008,MPV 415/2008,MPV 417/2008,MPV 418/2008,MPV 420/2008,MPV 421/2008,MPV 422/2008,MPV 422/2008,MPV 424/2008,MPV 424/2008,MPV 424/2008,MPV 424/2008,MPV 424/2008,MPV 425/2008,MPV 425/2008,MPV 425/2008,MPV 427/2008,MPV 429/2008,MPV 431/2008,MPV 431/2008,MPV 431/2008,MPV 431/2008,MPV 431/2008,MPV 431/2008,MPV 432/2008,MPV 432/2008,MPV 432/2008,MPV 432/2008,MPV 432/2008,MPV 432/2008,MPV 434/2008,MPV 434/2008,MPV 435/2008,MPV 435/2008,MPV 436/2008,MPV 436/2008,MPV 436/2008,MPV 436/2008,MPV 440/2008,MPV 440/2008,MPV 440/2008,MPV 441/2008,MPV 443/2008,MPV 443/2008,MPV 444/2008,MPV 445/2008,MPV 445/2008,MPV 445/2008,MPV 445/2008,MPV 445/2008,PDC 387/2007,PDC 387/2007,PDC 563/2008,PDC 563/2008,PEC 138/2003,PEC 138/2003,PEC 138/2003,PEC 138/2003,PEC 138/2003,PEC 333/2004,PEC 333/2004,PEC 495/2006,PEC 495/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PL 1990/2007,PL 2468/2007,PL 3452/2008,PL 3674/2008,PL 3674/2008,PL 3674/2008,PL 3674/2008,PL 3674/2008,PL 3674/2008,PL 940/2007,PLP 132/2007,PLP 132/2007,PLP 144/2007,PLP 177/2004,PLP 182/2004,PLP 183/2001,PLP 184/2004,PLP 2/2007,PLP 2/2007,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 375/2006,PRC 69/2007,REC 90/2007
Aline Corrêa,PP,SP,0,0,-1,0,0,-1,1,-1,0,0,0,-1,0,1,1,0,0,0,0,1,0,1,0,0,-1,-1,1,1,-1,1,1,0,0,-1,0,0,0,-1,0,1,0,0,0,1,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0,0,0,0,0,0,-1,-1,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,-1,1,-1,0,-1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0
Jusmari Oliveira,PR,BA,0,1,-1,0,0,-1,1,0,0,1,0,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,1,0,1,0,0,1,0,-1,-1,-1,0,0,-1,1,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,-1,-1,1,0,-1,-1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,-1,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,1,0,-1,0,-1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,-1,-1,1,0,0,-1,1,-1,1,-1,0,0,0,1
Chico Abreu,PR,GO,-1,1,0,0,0,-1,1,-1,1,1,1,-1,-1,1,0,1,-1,-1,1,1,-1,1,-1,0,-1,-1,1,1,-1,1,1,1,1,-1,1,-1,0,-1,1,1,0,1,1,1,-1,1,1,0,1,0,1,-1,-1,1,0,-1,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,1,0,0,1,1,1,1,1,0,0,1,0,-1,1,-1,-1,-1,0,0,1,0,1,-1,1,-1,1,-1,0,1,0,0
Djalma Berger,PSB,SC,0,0,0,0,0,0,0,-1,1,1,1,0,0,1,1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,0,-1,1,0,1,1,-1,1,-1,0,0,0,0,1,-1,-1,-1,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Félix Mendonça,DEM,BA,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,1,0,1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1,1,-1,0,1,1,0,0,0,0,0,1,0,-1,0,-1,0,-1,0,0,1,-1,1,0,-1
Claudio Cajado,DEM,BA,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,1,1,1,-1,-1,-1,1,1,1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
Antonio Carlos Magalhães Neto,DEM,BA,0,0,0,-1,-1,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,-1,1,1,0,0,-1,0,0,1,1,1,1,0,0,0,0,0,-1,0,0,0,-1,-1,1,0,-1,0,-1,0,0,0,0,0,0,-1,-1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,-1,0,-1,0,-1,0,0,1,-1,0,0,0
Fernando de Fabinho,DEM,BA,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0
Fábio Souto,DEM,BA,0,0,0,0,0,0,-1,0,0,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,1,-1,-1,-1,1,-1,-1,-1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,-1,1,0,1,1,-1,-1,-1,1,1,1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,0,-1,-1,0,0,0,0,0,-1,-1,0,0,1,1,1,1,-1,1,1,1,0,0,0,0,1,1,0,-1,0,-1,0,0,0,0,0,-1,1,0,-1
Luiz Carreira,DEM,BA,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,1,-1,-1,-1,-1,-1,1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,0,1,-1,1,1,0,1,-1,-1,0,0,1,1,1,0,0,0,0,1,-1,0,0,-1,-1,-1,1,0,-1,0,-1,-1,0,0,0,0,0,-1,-1,0,1,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
Osório Adriano,DEM,DF,0,0,0,0,0,0,-1,0,0,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,1,-1,1,1,1,1,-1,0,-1,1,1,1,1,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,1,1,1,-1,1,1,1,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,1,0,-1
Ronaldo Caiado,DEM,GO,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,1,-1,1,-1,-1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,0,-1,1,0,1,0,0,0,0,0,1,0,-1,0,-1,0,-1,0,-1,1,-1,0,0,-1
Nice Lobão,DEM,MA,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Clóvis Fecury,DEM,MA,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Edmar Moreira,DEM,MG,-1,1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,-1,-1,0,-1,1,1,0,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,0,1,1,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
Lael Varella,DEM,MG,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,0,-1,-1,-1,1,1,-1,0,0,0,0,0,0,0,0,-1,1,1,0,-1,-1,1,-1,1,1,0,1,0,0,-1,-1,1,0,-1,0,-1,0,1,-1,1,0,-1,1,0,0,0,1,0,0,-1,1,-1,-1,0,0,-1,0,0,-1,-1,0,1,1,0,0,0,0,0,-1,1,1,1,0,1,0,-1,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,1,1,-1,1,0,-1,0,0,-1,1,1,0,0,0,0,1,0,-1,1,0,1,0,0,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Melles,DEM,MG,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,0,-1,0,-1,1,0,-1,1,-1,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0
Vic Pires Franco,DEM,PA,0,0,0,0,0,0,-1,0,0,-1,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,0,1,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,1,0,-1
André de Paula,DEM,PE,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1,-1,-1,0,-1,-1,1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,-1,-1,1,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,-1,-1,0,0,0,0,0,0,-1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,-1,0,-1,0,-1,0,0,0,-1,1,0,-1
José Mendonça Bezerra,DEM,PE,0,0,0,0,0,0,-1,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
Roberto Magalhães,DEM,PE,0,0,0,0,-1,0,-1,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,1,-1,1,-1,-1,-1,1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,-1,1,0,1,1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,-1,-1,1,1,0,0,0,0,0,0,-1,-1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,-1,0,-1,0,-1,0,-1,0,0,1,0,-1
Júlio Cesar,DEM,PI,0,0,-1,0,0,0,1,-1,1,1,1,1,1,-1,1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1,1,-1,1,0,0,-1,0,0,1,-1,0,1,0,0,-1,0,1,0,1,-1,-1,1,0,-1,0,0,-1,1,-1,0,-1,0,1,0,0,-1,-1,1,1,-1,0,-1,0,0,0,0,0,0,-1,-1,-1,1,1,0,-1,0,1,0,0,1,1,1,1,0,0,-1,-1,-1,1,1,1,1,0,-1,0,0,-1,1,-1,0,1,1,1,-1,0,1,1,0,1,0,0,-1,0,-1,1,1,0,1,1,1,0,0,-1,1,0,1,-1,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,1,1,1
Abelardo Lupion,DEM,PR,0,0,0,0,0,0,-1,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,-1,0,-1,1,0,0,0,0,0,0,-1,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,-1,0,-1,0,0,0,0,1,-1,0,0,0
Eduardo Sciarra,DEM,PR,0,0,0,0,0,0,-1,0,0,-1,-1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,1,-1,-1,-1,1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,1,0,1,1,0,1,-1,0,-1,1,1,1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,0,-1,1,0,0,0,0,0,-1,-1,0,1,1,1,1,1,-1,1,1,1,0,0,0,0,1,0,0,-1,0,-1,0,-1,0,0,1,-1,1,0,-1
Francisco Rodrigues,DEM,RR,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,-1,0,1,1,1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,1,1,1,0,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,1,1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,0,0,0,1,1,0,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1
Onyx Lorenzoni,DEM,RS,0,0,0,0,0,0,-1,0,0,-1,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,-1,0
José Carlos Machado,DEM,SE,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,-1,1,1,1,1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,0,1,1,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,-1
Mendonça Prado,DEM,SE,0,0,0,0,-1,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,-1,0,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,1,0,1,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,-1,0,0,0
Jackson Barreto,PMDB,SE,0,0,0,0,0,0,1,-1,1,1,0,-1,0,1,0,0,-1,-1,1,1,0,1,-1,0,-1,-1,1,1,-1,1,1,1,1,0,1,-1,0,-1,1,1,1,-1,0,-1,-1,1,-1,0,0,-1,1,0,0,1,0,0,0,-1,0,1,-1,0,-1,-1,1,0,0,-1,1,1,1,0,0,-1,0,-1,-1,-1,0,0,-1,0,1,1,1,0,-1,0,1,-1,0,1,1,1,1,1,0,0,0,-1,1,1,0,0,0,-1,1,0,-1,1,-1,0,1,1,1,0,0,0,1,1,1,1,-1,-1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
Rodovalho,DEM,DF,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1
Jairo Ataíde,DEM,MG,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,1,-1,1,0,0,1,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
João Bittar,DEM,MG,0,1,0,0,0,-1,1,-1,1,1,0,-1,-1,-1,1,1,0,0,1,0,0,1,-1,-1,0,-1,1,0,-1,0,0,1,1,-1,1,-1,0,-1,1,1,1,1,1,1,-1,1,-1,0,1,-1,1,-1,-1,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,-1,-1,0,1,1,0,0,0,1,0,-1,0,0,1,1,1,1,-1,-1,-1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,1,1,1,0,0,0,0,0,-1,0,0,0,1,1,0,-1,0,-1,0,0,0,0,1,-1,1,0,1
Marcos Montes,DEM,MG,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,1,0,0,1,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,-1,1,0,1,0,0,0,0,1,1,0,-1,0,-1,0,0,0,0,1,-1,1,0,-1
Vitor Penido,DEM,MG,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,1,0,-1,-1,1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,-1,1,0,0,1,-1,0,-1,1,1,0,1,0,0,0,0,0,-1,0,0,0,-1,-1,1,0,-1,1,-1,-1,-1,0,0,0,0,-1,0,0,1,1,0,0,0,-1,1,0,1,0,0,0,0,1,1,0,-1,0,-1,0,-1,0,0,1,-1,1,0,-1
Alceni Guerra,DEM,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,0,0,1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
