nome,partido,uf,REQ 3970/2016,PLP 163/2015,REQ 4881/2016,REQ 5022/2016,MSC 471/2016,PL 6568/2016,REQ 5679/2016,REQ 5829/2017,MPV 747/2016,MPV 747/2016,REQ 5468/2016,REQ 6026/2017,REQ 6074/2017,PEC 209/2012,PEC 395/2014,PL 4302/1998,PL 4302/1998,PL 4302/1998,PL 4302/1998,REQ 6053/2017,MPV 751/2016,PEC 395/2014,PL 5587/2016,PL 5587/2016,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,REQ 6281/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,REQ 6292/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,MPV 752/2016,MPV 752/2016,MPV 752/2016,MPV 752/2016,MPV 752/2016,PEC 304/2017,PEC 304/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,MPV 757/2016,MPV 756/2016,MPV 756/2016,MPV 756/2016,MPV 756/2016,MPV 756/2016,MPV 756/2016,MPV 756/2016,MPV 758/2016,MPV 758/2016,MPV 758/2016,MPV 758/2016,MPV 758/2016,MPV 758/2016,MPV 758/2016,REQ 6015/2017,MPV 755/2016,MPV 763/2016,MPV 763/2016,MPV 763/2016,MPV 763/2016,PLP 54/2015,MPV 765/2016,MPV 767/2017,PLP 54/2015,PLP 54/2015,PEC 304/2017,REQ 6150/2017,PEC 199/2016,REQ 6711/2017,MPV 759/2016,MPV 759/2016,MPV 759/2016,MPV 759/2016,MPV 759/2016,MPV 770/2017,MPV 770/2017,MPV 770/2017
Célio Silveira,PSDB,GO,0,1,1,1,1,1,1,1,-1,1,0,1,0,1,0,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,-1,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,1,1,1,-1,-1,1,1,1,0,0,-1,-1,0,-1,-1,-1,0,0,1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,0
João Paulo Papa,PSDB,SP,1,1,-1,1,-1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,-1,1,-1,0,1,-1,1,1,-1,1,0,1,1,1,1,-1,1,-1,0,-1,1,-1,1,0,-1,-1,-1,0,-1,-1,-1,1,-1,1,1,-1,0,-1,1,-1,1,-1,0,1,1,0,1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,1,-1,0,0,-1,1,-1,1,-1,-1,-1
Alex Manente,PPS,SP,1,1,-1,1,0,1,1,1,1,1,-1,1,1,1,0,0,1,0,-1,1,-1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,1,1,-1,1,0,1,1,1,1,-1,1,0,-1,0,1,1,1,-1,1,-1,-1,0,-1,0,0,0,-1,1,1,0,0,-1,1,0,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,1,1,-1,0,1,1,-1,-1,1,0,1,0,-1,0
Marcelo Squassoni,PRB,SP,1,0,0,0,0,1,1,0,-1,1,1,1,1,1,0,-1,-1,0,1,1,-1,1,1,0,-1,-1,-1,0,0,0,0,0,1,1,-1,1,0,1,0,1,1,-1,1,-1,-1,0,1,1,1,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,0,1,0,1,-1,0,-1,0,0,0,1,1,0,-1,1,1,1,-1,1,-1,-1,0,-1,0,0,0,-1,1,1,1,0,1,1,-1,-1,0,0,0,-1,-1,-1
Carlos Marun,PMDB,MS,0,1,-1,0,0,1,0,0,0,1,1,0,0,0,0,-1,0,-1,0,1,-1,1,1,-1,-1,-1,-1,1,0,0,0,0,0,1,-1,1,0,1,1,1,1,0,1,0,0,-1,1,0,0,0,1,-1,-1,0,-1,-1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,-1,-1,-1,-1,1,-1,1,1,1,0,1,1,-1,0,1,-1,1,0,0,0
Marcelo Aro,PHS,MG,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,-1,-1,0,0,0,1,-1,0,0,0,1,1,0,0,0,1,1,1,0,-1,1,0,0,-1,1,0,0,-1,1,-1,-1,0,0,0,0,0,-1,-1,1,0,0,-1,0,0,1,-1,0,1,1,1,0,0,-1,0,1,0,-1,0,-1,0,-1,0,0,-1,0,-1,1,0,-1,0,1,0,-1,-1,1,0,1,-1,0,0
Sérgio Reis,PRB,SP,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,1,1,1,0,0,-1,1,1,1,0,1,-1,0,0,0,0,0,0,0,1,1,1,0,1,0,-1,-1,1,-1,1,-1,-1,-1
Edmilson Rodrigues,PSOL,PA,-1,1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,1,0,0,0,0,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,0,1,-1,0,0,0,-1,-1,-1,0,-1,1,1,0,0,0,0,0,-1,1,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0
Baleia Rossi,PMDB,SP,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,1,-1,0,1,-1,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,0,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,0,1,0,1,1,1,-1,0,1,0,1,1,0,0,1,1,1,-1,1,0,-1,-1,-1,-1,0,1,-1,1,1,1,1,1,1,-1,-1,1,0,1,0,-1,0
Bebeto,PSB,BA,1,0,0,0,0,1,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,1,-1,1,1,0,0,0,0,1,0,-1,1,-1,-1,1,-1,0,-1,-1,-1,-1,1,-1,0,0,1,-1,-1,-1,1,-1,1,1,0,0,1,1,-1,1,-1,-1,-1,1,1,0,0,-1,1,-1,0,-1,-1,0,0,0,1,1,1,-1,1,-1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,-1,1,1
Afonso Motta,PDT,RS,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,-1,0,0,0,-1,0,1,1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,-1,-1,-1,1,-1,0,0,0,-1,-1,-1,0,-1,1,1,0,0,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Mariana Carvalho,PSDB,RO,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,1,1,1,0,1,-1,-1,0,-1,-1,0,1,1,-1,1,0,1,-1,1,0,0,0,0,0,1,0,0,0,-1,1,1,0,-1,1,0,-1,0,-1,-1,-1,0,0,1,1,1,0,1,1,-1,0,1,-1,1,-1,-1,-1
Adilton Sachetti,PSB,MT,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,-1,0,1,1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,0,1,1,1,-1,1,-1,-1,-1,0,0,-1,0,-1,1,1,1,0,1,1,-1,-1,1,-1,1,0,0,0
Conceição Sampaio,PP,AM,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,0,1,-1,1,1,-1,0,0,1,1,1,1,-1,-1,-1,0,0,-1,0,1,-1,-1,0,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,-1,1,-1,0,1,1,1,1,0,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1
Vinicius Carvalho,PRB,SP,1,0,-1,-1,1,1,1,1,1,1,-1,1,0,1,-1,-1,-1,-1,1,1,-1,1,0,1,-1,-1,-1,1,0,0,0,0,0,1,-1,1,0,1,1,1,1,-1,1,0,0,-1,1,1,1,-1,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Rodrigo Martins,PSB,PI,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,-1,-1,0,1,1,1,-1,-1,-1,1,-1,-1,1,1,0,0,0,0,1,-1,1,0,1,1,1,1,0,1,0,0,-1,1,1,1,-1,1,-1,-1,0,0,-1,0,1,1,-1,1,0,1,0,1,-1,1,-1,0,0,1,1,1,-1,-1,1,0,0,-1,1,-1,-1,0,0,-1,-1,0,-1,1,1,1,1,1,1,-1,-1,1,0,0,-1,-1,-1
Vitor Valim,PMDB,CE,1,1,0,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,0,0,0,0,0,0,0,1,1,-1,-1,-1,1,-1,0,1,-1,1,1,-1,-1,0,1,-1,-1,1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,1,0,0,1,-1,1,1,-1,1,0,1,0,1,-1,1,-1,0,0,1,1,1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,0,0
Zé Carlos,PT,MA,1,0,-1,-1,-1,-1,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,-1,1,1,0,1,0,1,0,1,-1,-1,-1,1,0,-1,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,-1,0,0,0,0,0,0,0,0
Evandro Gussi,PV,SP,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-1,0,-1,1,0,1,1,-1,-1,-1,0,0,0,0,0,1,0,1,1,-1,0,0,1,1,1,1,0,1,-1,0,0,1,1,1,-1,1,-1,-1,0,-1,-1,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0
Hildo Rocha,PMDB,MA,0,1,1,-1,1,1,1,0,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,0,-1,-1,1,-1,0,1,-1,0,1,0,1,0,1,1,1,1,-1,1,0,1,1,1,1,0,1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,-1,1,0,1,-1,0,0,0,1,1,1,1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,0,-1,-1,1,-1,1,-1,-1,-1
Rosangela Gomes,PRB,RJ,1,1,0,-1,1,0,1,0,1,1,1,1,1,1,-1,0,0,0,0,0,1,1,0,0,0,-1,-1,1,-1,0,1,-1,1,1,-1,1,0,1,0,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,-1,0,1,0,-1,1,0,1,-1,1,-1,1,0,-1,0,1,0,1,-1,-1,1,1,1,-1,1,0,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1
Elmar Nascimento,DEM,BA,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,-1,-1,1,1,1,-1,1,1,1,-1,-1,0,1,0,0,0,-1,0,1,-1,1,0,1,1,1,1,-1,1,-1,0,-1,1,0,1,-1,0,0,0,0,0,-1,0,1,1,-1,1,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,0,-1,1,1,1,0,1,1,-1,-1,1,-1,1,-1,-1,0
Diego Garcia,PHS,PR,0,1,-1,0,0,1,0,1,1,1,1,1,1,1,0,-1,-1,-1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,0,0,0,1,-1,1,0,0,1,0,1,1,0,0,1,0,-1,-1,1,-1,0,0,0,0,-1,1,-1,1,1,1,0,1,1,-1,-1,0,-1,1,-1,0,-1
Leandre,PV,PR,1,1,-1,0,1,0,1,1,0,1,0,0,0,1,-1,0,0,-1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,0,1,0,1,1,-1,0,0,1,1,1,1,-1,1,0,-1,0,1,1,1,-1,1,-1,-1,0,0,-1,0,1,-1,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1
Misael Varella,DEM,MG,1,1,-1,1,1,1,1,1,0,0,1,1,1,1,-1,1,-1,1,0,1,0,0,0,1,-1,-1,-1,1,-1,0,1,-1,1,1,-1,1,0,1,1,1,1,-1,1,0,-1,-1,1,0,1,-1,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,1,1,0,0,0,0,0,0,0,1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
Sergio Vidigal,PDT,ES,1,1,1,1,-1,1,0,0,0,0,1,1,1,1,-1,0,0,0,-1,0,1,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,-1,-1,-1,1,-1,0,0,0,-1,-1,-1,0,-1,1,1,0,1,0,0,-1,1,-1,-1,0,1,-1,1,-1,1,0,0,0,0,0,0,0,-1,1,0,0,-1,1,-1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
Beto Rosado,PP,RN,1,0,0,1,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,1,1,-1,1,-1,0,0,1,0,0,0,1,-1,-1,0,-1,-1,0,1,1,-1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,1,1,0,1,0,-1,-1,1,0,0,0,0,-1
Wherles Rocha,PSDB,AC,1,1,-1,1,0,1,0,1,-1,1,1,1,1,0,0,1,-1,-1,-1,1,0,-1,0,0,0,-1,-1,1,-1,0,1,1,1,-1,-1,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,-1,0,-1,1,0,-1,1,0,0,1,-1,-1,0,1,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,0,1,0,0,0,0,0,-1,-1,-1
Daniel Vilela,PMDB,GO,0,1,0,0,0,-1,0,1,0,0,1,1,0,1,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,1,0,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,-1,-1,-1
João Gualberto,PSDB,BA,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,-1,0,-1,1,0,-1,1,-1,1,0,1,1,1,-1,0,1,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,0,1,0,1,0,1,-1,-1,0,1,1,0,0,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,1,0,1,1,1,0,-1,1,-1,-1,1,-1,1,0,0,0
Luiz Lauro Filho,PSB,SP,1,1,-1,0,1,1,0,1,1,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,0,-1,0,0,1,-1,0,1,-1,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,1,0,1,-1,0,1,1,0,0,0,-1,0,1,1,0,0,-1,-1,-1,0,-1,1,0,-1,1,1,-1,0,1,1,-1,-1,1,-1,0,0,-1,-1
César Messias,PSB,AC,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,0,1,-1,1,1,1,1,1,-1,-1,0,-1,1,-1,-1,1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,1,-1,-1,-1,1,1,0,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,1,0,0,-1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0
Júlia Marinho,PSC,PA,1,0,0,0,0,1,0,0,-1,1,1,1,1,1,-1,0,0,0,1,1,1,-1,-1,-1,-1,0,0,0,-1,0,1,-1,1,1,0,1,0,1,1,-1,1,1,-1,0,0,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,0,1,-1,-1,1,-1,1,-1,0,0
Heitor Schuch,PSB,RS,1,1,-1,-1,1,-1,1,0,0,1,1,1,0,1,0,1,-1,1,0,0,1,1,1,0,-1,0,1,1,-1,0,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,0,1,-1,1,1,0,1,1,0,-1,1,-1,-1,0,1,0,1,-1,0,-1,-1,0,1,1,1,0,0,1,0,0,-1,0,0,-1,0,0,0,-1,0,-1,1,1,1,1,1,1,0,-1,1,-1,0,-1,-1,-1
Givaldo Vieira,PT,ES,1,1,-1,1,-1,-1,1,-1,0,-1,1,1,1,0,0,0,0,0,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,-1,-1,0,-1,1,1,0,1,0,1,-1,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,0,0,0,0,0
Veneziano Vital do Rêgo,PMDB,PB,0,1,-1,1,1,1,1,1,-1,1,1,1,0,1,0,0,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,0,0,-1,1,1,-1,-1,0,1,1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,0,0,-1,0,1,1,-1,1,-1,1,-1,1,-1,0,-1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,0,-1,-1,-1,-1,0,0,0,1,1,1,1,1,0,0,-1,1,-1,1,0,-1,-1
Heráclito Fortes,PSB,PI,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,-1,0,0,0,1,1,-1,-1,-1,-1,1,-1,0,0,-1,-1,1,-1,1,0,1,1,1,1,-1,1,0,-1,0,1,1,0,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,0,1,0,0,0,1,-1,0,1,1,1,1,0,-1,1,1,1,-1,1,0,0,-1,-1,-1,0,0,0,1,1,1,1,1,0,-1,-1,1,-1,1,-1,-1,-1
Marcio Alvino,PR,SP,1,1,-1,1,1,1,0,1,-1,1,-1,1,1,1,0,-1,-1,-1,1,1,-1,1,-1,-1,0,-1,-1,1,-1,0,1,-1,0,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,0,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1
Sergio Souza,PMDB,PR,0,1,0,0,1,1,1,1,-1,1,1,0,0,1,0,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,0,0,-1,-1,-1,1,1,-1,1,-1,1,-1,1,0,1,0,-1,0,1,0,0,0,-1,1,1,0,-1,0,0,-1,-1,-1,0,0,0,0,0,1,0,0,1,1,-1,-1,0,-1,1,-1,-1,-1
Lucas Vergilio,SD,GO,1,1,-1,1,1,-1,1,0,-1,1,1,1,1,0,0,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,0,1,0,1,1,-1,-1,0,1,1,-1,1,-1,0,-1,1,1,1,1,-1,0,1,-1,1,0,0,-1,0,1,1,-1,1,0,1,-1,0,0,0,-1,0,1,0,1,1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,0,0,0,-1,1,1,-1,1,1,1,-1,-1,1,0,0,-1,-1,-1
Lucio Mosquini,PMDB,RO,1,1,-1,0,1,1,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,-1,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,1,1,0,1,1,-1,-1,0,-1,-1,0,1,1,-1,1,-1,1,-1,1,1,1,-1,0,1,0,1,1,-1,-1,1,1,1,-1,1,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1
Tereza Cristina,PSB,MS,1,1,0,0,0,1,1,1,-1,0,0,0,0,0,0,-1,-1,-1,1,1,0,1,0,0,0,-1,-1,0,-1,0,0,-1,1,1,-1,1,0,1,1,1,1,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,-1,0,-1,1,1,-1,1,0,0,0,1,-1,1,-1,-1,1,1,1,0,-1,0,1,1,1,-1,0,0,0,-1,0,0,-1,0,-1,0,1,0,1,1,1,-1,-1,1,-1,1,0,0,0
Ezequiel Fonseca,PP,MT,1,1,-1,0,0,1,0,0,0,0,1,1,1,1,0,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,1,0,1,0,1,1,1,0,-1,1,0,-1,-1,1,0,0,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,-1,1,0,0,-1,1,-1,0,0,1,1,0,0,-1,0,0,1,0,1,0,-1,-1,-1,-1,-1,0,-1,1,1,1,0,1,1,-1,0,0,0,0,-1,-1,-1
Daniel Coelho,PSDB,PE,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,-1,0,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,0,1,1,1,-1,1,-1,-1,0,0,1,0,1,-1,1,1,-1,1,-1,1,-1,1,-1,0,-1,-1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,0,0,-1,-1,-1,1,-1,1,-1,-1,-1
Nilto Tatto,PT,SP,1,0,-1,1,-1,1,1,-1,1,-1,1,1,1,1,0,0,0,0,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,1,-1,0,0,0,-1,-1,0,0,-1,1,1,0,0,0,1,-1,-1,1,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,-1,1,1,-1,0,0,0,0,0,0,0,0
João Daniel,PT,SE,1,1,-1,1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,0,0,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,1,-1,0,0,0,-1,-1,-1,0,-1,1,1,0,0,1,1,-1,1,-1,-1,-1,1,0,-1,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,0,0,0,0,0,0,0
Tenente Lúcio,PSB,MG,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,1,0,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,0,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1
Alfredo Nascimento,PR,AM,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,-1,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,0,0,0,0,0,0,0,1,-1,0,-1,-1,-1,-1,0,-1,1,1,1,1,1,1,-1,-1,1,-1,1,0,-1,0
Renata Abreu,PTN,SP,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,-1,-1,-1,1,0,-1,1,0,1,0,1,1,0,-1,0,1,-1,1,1,-1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,1,0,0,-1,0,-1,1,0,0,1,0,1,1,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabo Sabino,PR,CE,0,1,-1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,0,0,-1,-1,1,1,1,-1,-1,-1,0,-1,1,-1,0,1,-1,1,-1,-1,-1,0,1,0,0,1,1,-1,-1,0,-1,-1,1,1,0,1,0,0,0,0,-1,0,1,1,-1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,-1,1,1,1,0,1,1,-1,-1,1,-1,1,0,-1,0
Rômulo Gouveia,PSD,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,0,0,-1,1,1,0,0,0,1,-1,0,0,0,0,1,-1,1,0,1,1,1,0,0,1,-1,0,-1,1,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1
Ana Perugini,PT,SP,1,1,-1,1,-1,1,1,-1,1,0,1,-1,1,1,-1,0,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,1,1,0,0,0,1,0,0,1,-1,-1,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0
