nome,partido,uf,MPV 502/2010,MPV 502/2010,MPV 502/2010,MPV 503/2010,MPV 511/2010,MPV 511/2010,MPV 511/2010,MPV 511/2010,MPV 511/2010,MPV 511/2010,MPV 512/2010,MPV 512/2010,MPV 513/2010,MPV 514/2010,MPV 517/2010,MPV 517/2010,MPV 517/2010,MPV 517/2010,MPV 521/2010,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 528/2011,MPV 528/2011,MPV 530/2011,MPV 530/2011,MPV 530/2011,MPV 532/2011,MPV 532/2011,MPV 532/2011,MPV 532/2011,MPV 532/2011,MPV 532/2011,MPV 533/2011,MPV 533/2011,MPV 539/2011,MPV 540/2011,MPV 541/2011,PDC 1351/2008,PDC 220/2011,PDC 220/2011,PDC 220/2011,PDC 2600/2010,PDC 2600/2010,PDC 2600/2010,PDC 47/2011,PEC 270/2008,PEC 445/2009,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 98/2007,PEC 98/2007,PEC 98/2007,PEC 98/2007,PL 1209/2011,PL 1749/2011,PL 1876/1999,PL 1876/1999,PL 1876/1999,PL 382/2011,PL 382/2011,PL 382/2011,PL 3937/2004,PLP 306/2008,PLP 87/2011,REC 92/2011,REQ 1548/2011,REQ 2086/2011,REQ 2714/2011,REQ 343/2011,REQ 349/2011,REQ 7537/2010
Fernando Torres,DEM,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,1,-1,0,-1,1,0,1,1,1,1,0,-1,0,-1,-1,0,0,1,1,1,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,1,1,-1,-1,0,1,0,1,-1,-1,1,0,1
Antonio Imbassahy,PSDB,BA,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,1,0,0,1,-1,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,0,-1,1,0,0,0,0,0,-1,0,1,1,0,0,0,0,-1,0,-1,0,0,1,1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,1
Edson Pimenta,PCdoB,BA,-1,-1,-1,-1,-1,-1,0,1,1,1,1,0,1,-1,0,1,-1,1,-1,-1,-1,1,1,1,1,1,1,0,-1,-1,0,-1,-1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,1,0,-1,1,0,0,-1,0,1,1,1
Artur Bruno,PT,CE,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,0,0,0,-1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,-1,-1,0,0,0,0,0,-1,-1,1,0,1,1,-1,0,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,1,1,1,0,-1,0,-1,-1,1,-1,0,1,-1,1,-1,0,1,1,1
Raimundão,PMDB,CE,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,-1,-1,1,0,0,1,0,0,-1,-1,1,1,1
Genecias Noronha,PMDB,CE,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,1,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,-1,-1,0,0,1,-1,1,1,-1,0,-1,1,1,-1,-1,0,0,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,-1,-1,1,0,0,0,0,0,-1,-1,1,1,1
Antonio Balhmann,PSB,CE,-1,-1,-1,0,0,-1,0,0,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,0,0,1,1,0,1,1,0,0,0,-1,0,-1,-1,1,0,0,1,-1,0,-1,0,1,0,0,0,0,-1,-1,1,0,1,1,0,-1,-1,-1,1,-1,1,1,-1,0,-1,1,1,-1,-1,-1,0,1,1,0,0,1,1,0,1,1,1,-1,-1,0,1,-1,-1,-1,1,0,0,1,-1,1,0,-1,1,1,1
Edson Silva,PSB,CE,-1,-1,-1,-1,-1,-1,0,1,1,0,0,0,1,-1,0,1,-1,1,-1,0,-1,1,0,0,0,0,0,-1,0,-1,0,-1,-1,-1,1,1,1,1,0,0,-1,0,0,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,0,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,1,1,1,-1,1,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,1,0,1
Domingos Neto,PSB,CE,-1,-1,-1,-1,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,0,-1,-1,-1,1,1,1,1,1,1,0,0,-1,-1,0,-1,0,0,1,0,1,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,1,-1,1,-1,-1,-1,-1,1,0,-1,-1,0,0,1,0,1,0,1,1,-1,1,1,0,1,1,-1,1,0,-1,-1,1,-1,-1,1,0,1,-1,-1,0,0,1
João Ananias,PCdoB,CE,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,0,0,0,-1,-1,-1,1,1,1,1,1,1,0,-1,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,0,0,0,1,1,1,1,1,-1,1,1,1,-1,-1,0,0,0,-1,-1,1,-1,-1,1,0,0,0,-1,0,1,1
Reguffe,PDT,DF,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1
Izalci,PR,DF,-1,-1,-1,0,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,0,1,1,1,1
Ronaldo Fonseca,PR,DF,-1,0,-1,-1,-1,-1,0,1,1,0,1,-1,1,-1,-1,1,-1,1,-1,0,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,1,0,0,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,-1,0,1,1,-1,1,-1,-1,-1,1,1,-1,1,0,-1,0,-1,1,1,1
Jaqueline Roriz,PMN,DF,1,0,1,0,0,0,0,0,0,1,1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,-1,-1,1,0,1,1,0,-1,-1,-1,1,-1,1,1,-1,0,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,0,1,1,0,0,0,-1,-1,0,0,1,0,-1,1,0,1
Dr. Jorge Silva,PDT,ES,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,-1,-1,1,0,0,-1,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,0,-1,1,1,-1,-1,-1,0,1,0,1,0,0,1,0,1,1,1,-1,1,0,1,-1,-1,-1,1,0,-1,1,0,1,-1,-1,0,1,1
Lauriete,PSC,ES,-1,-1,-1,0,0,-1,-1,1,0,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0,-1,1,1,-1,-1,0,0,0,-1,-1,1,1,0,0,-1,-1,1,0,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1,1,-1,1,1,1,0,1,0,1,1,-1,-1,1,-1,-1,0,1,1,-1,0,1,1,1
Audifax,PSB,ES,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,1,-1,1,-1,0,0,0,1,1,-1,-1,1,-1,-1,0,0,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1
Paulo Foletto,PSB,ES,-1,0,-1,-1,-1,-1,-1,1,0,0,1,-1,1,-1,-1,1,0,1,-1,0,0,0,1,1,1,1,1,-1,0,0,-1,-1,-1,0,1,1,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,0,-1,1,-1,1,1,-1,-1,-1,1,0,-1,-1,-1,0,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,0
Cesar Colnago,PSDB,ES,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,1,-1,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,1,-1,-1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,1,0,0,0,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,0,1,0,1,0,0,1
Flávia Morais,PDT,GO,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,-1,-1,0,-1,0,-1,-1,1,1,1,0,-1,-1,-1,1,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,-1,1,1,1,-1,0,0,1,-1,-1,-1,1,-1,-1,1,0,1,0,-1,1,1,1
Heuler Cruvinel,DEM,GO,0,0,0,0,-1,0,-1,0,-1,-1,1,1,-1,-1,0,-1,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,-1,0,-1,0,0,1,-1,0,0,1,1
Armando Vergílio,PMN,GO,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,1,0
Luciano Moreira,PMDB,MA,-1,-1,-1,0,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,1,0,0,0,0,0,-1,0,1,0,0
Alberto Filho,PMDB,MA,-1,-1,-1,-1,0,-1,-1,1,0,1,1,-1,1,-1,-1,0,-1,1,-1,-1,-1,1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,1,-1,1,1,-1,-1,-1,1,0,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,0,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,0,1,1,0,1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,1
Edivaldo Holanda Junior,PTC,MA,-1,-1,0,-1,-1,0,0,0,1,1,1,-1,1,-1,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,-1,0,-1,-1,-1,0,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,1,1,-1,-1,0,-1,1,1,1,1,1,1,-1,1,0,1,0,0,0,1,0,-1,-1,1,-1,-1,0,0,1,0,0,1,1,0
Hélio Santos,PSDB,MA,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,0,-1,1,-1,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,1,1,-1,0,-1,1,0,1,1,1,0,1,1
Lourival Mendes,PTdoB,MA,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,1,-1,-1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,0,1,0,1,-1,-1,-1,1,-1,-1,1,0,1,-1,-1,1,1,1
Dimas Fabiano,PP,MG,-1,0,-1,0,-1,-1,-1,1,1,0,1,1,0,-1,-1,1,-1,1,0,-1,0,1,0,1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,1,1,0,-1,-1,1,1,0,0,0,0,-1,-1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,0,1,-1,-1,1,1,1
Renzo Braz,PP,MG,-1,0,-1,0,-1,-1,-1,1,1,1,1,1,0,-1,-1,0,0,0,-1,-1,0,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,-1,0,1,1,0,0,0,0,-1,0,0,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,0,1,-1,0,0,-1,-1,1,-1,-1,0,-1,0,-1,-1,1,1,1
Toninho Pinheiro,PP,MG,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,0,-1,1,-1,1,1,-1,-1,1,0,-1,1,-1,1,-1,-1,1,1,1
Zé Silva,PDT,MG,-1,-1,-1,-1,0,-1,-1,1,0,1,1,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,1,0,0,0,0,0,-1,0,1,0,1,1,-1,-1,0,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,0,1,1,1,1,1,1,-1,1,1,1,0,1,-1,1,1,0,0,1,-1,-1,0,0,1,0,-1,1,0,1
Gabriel Guimarães,PT,MG,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,0,0,0,0,0,-1,0,0,0,-1,-1,-1,1,1,0,1,-1,-1,0,0,1,0,0,0,0,-1,-1,1,0,0,1,-1,-1,-1,0,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,-1,0,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,1,0,1
Padre João,PT,MG,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,1,1,0,-1,0,0,0,0,-1,1,0,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,0,0,-1,0,-1,-1,1,-1,1,1,-1,0,-1,1,1,0,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,-1,1,0,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,1
Weliton Prado,PT,MG,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,1,-1,-1,-1,0,0,-1,-1,-1,1,1,1,1,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,-1,0,0,1,1,-1,-1,0,0,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,-1,0,0,0,-1,-1,0,-1,0,0,0,1,0,1
Eros Biondini,PTB,MG,-1,-1,-1,-1,0,-1,0,0,1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,0,0,0,0,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,-1,-1,1,0,1,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,1,1,1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,1,0,-1,0,-1,1,-1,-1,1,1,1
Newton Cardoso,PMDB,MG,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,-1,1,1,1,1,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,-1,-1,0,-1,-1,0,0,1,0,0,1,1,1
Bernardo Santana de Vasconcellos,PR,MG,-1,0,-1,-1,-1,0,0,1,1,0,1,0,1,-1,-1,1,1,1,1,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,-1,-1,1,-1,-1,-1,0,0,-1,-1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,0,-1,1,-1,1,1,-1,-1,-1,0,1,0,-1,0,-1,1,1,1,1,1,1,0,0,0,1,0,-1,-1,1,1,-1,-1,1,1,-1,0,1,-1,-1,-1,1,1,1
José Humberto,PHS,MG,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,0,0,-1,1,-1,1,0,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,1,1
Walter Tosta,PMN,MG,-1,0,-1,0,0,0,-1,1,0,0,1,-1,0,0,0,0,1,-1,-1,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,-1,-1,0,0,-1,1,0,1,0,-1,1,0,0
Carlaile Pedrosa,PSDB,MG,0,0,0,0,0,1,0,0,-1,0,1,0,-1,1,0,-1,1,-1,0,0,0,-1,-1,-1,-1,-1,1,0,1,0,-1,-1,0,0,0,-1,-1,-1,0,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,-1,-1,1,0,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,0,1,-1,1,0,1,1,1,0,1,1
Marcus Pestana,PSDB,MG,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,-1,-1,1,0,1,-1,-1,0,1,0,0,-1,-1,0,0,0,0,-1,1,-1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,0,0,1,1,0,1,1
Domingos Sávio,PSDB,MG,0,0,0,0,0,0,0,0,-1,0,1,1,-1,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,1,0,-1,0,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,0,0,-1,-1,0,-1,0,1,1,1,-1,-1,-1,1,1,1,1,-1,0,-1,1,-1,1,1,0,0,0,1
Eduardo Azeredo,PSDB,MG,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,-1,0,0,0,-1,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-1,1,0,0,-1,-1,0,1,0,0,-1,-1,0,0,0,0,-1,1,1,0,1,0,-1,1,1,1,1,0,1,-1,1,-1,0,0,0,0,0,1
Giroto,PR,MS,-1,-1,-1,-1,-1,-1,0,1,1,0,1,0,0,-1,-1,1,0,1,-1,-1,-1,1,0,0,0,0,0,-1,0,0,-1,-1,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,1,1,-1,1,0,1,-1,-1,1,0,1
Mandetta,DEM,MS,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,0,0,-1,1,0,0,0,0,0,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,-1,0,1,1,1,0,0,0,0,0,0,0,-1,1,1,1,1,-1,-1,1,1,0,1,-1,1,-1,0,1,1,1,1,0,1,1
Reinaldo Azambuja,PSDB,MS,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,1,1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1,1,0,0,-1,-1,0,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,0,-1,1,1,1,0,1,1
Ságuas Moraes,PT,MT,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,0,1,-1,0,-1,1,1,1,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,-1,0,1,1,1
Júlio Campos,DEM,MT,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,-1,0,-1,1,0,0,0,-1,-1,-1,-1,1,1,0,-1,0,0,0,0,0,-1,-1,-1,0,0,1,1,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,1,1,-1,1,0,1,1,0,-1,1,1,1,1,-1,1,-1,1,0,0,-1,1,0,1,1
Cláudio Puty,PT,PA,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,1,-1,-1,1,-1,1,-1,0,-1,1,1,1,1,1,1,-1,0,0,0,0,-1,-1,1,1,1,0,-1,-1,0,0,1,0,0,0,0,-1,-1,1,0,1,1,0,-1,0,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,-1,0,0,-1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,1,1,1
Miriquinho Batista,PT,PA,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,0,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,1,1,1
Arnaldo Jordy,PPS,PA,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1,0,-1,-1,1,1,-1,0,-1,0,0,0,0,1,1,-1,0
Nilda Gondim,PMDB,PB,-1,-1,-1,-1,0,0,-1,1,0,1,1,-1,1,-1,-1,1,-1,1,-1,0,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,0,1,0,-1,0,-1,1,-1,1,0,0,-1,0,1,1,-1,-1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,0,1,1,-1,-1,1,-1,-1,1,0,0,-1,-1,1,1,1
Wilson Filho,PMDB,PB,-1,-1,0,-1,-1,-1,-1,0,0,0,-1,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,1,1,0,-1,0,1,0,0,0,0,0,0,-1,1,0,0,1,0,-1,-1,0,1,-1,1,1,-1,0,0,1,1,0,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,1,0,0,-1,-1,1,1,1
